"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS","temp_mean"
"797",2,2016,4,26,2016-04-26,46.8,42.8,1010.4,9,9.4,18.1,25.1,55,39.9,0.07,0,479,47.45
"798",2,2016,4,12,2016-04-12,52.5,48.6,1018.9,6.4,13.6,18.1,NA,57.9,44.1,0,0,638,51
"799",3,2016,4,13,2016-04-13,46.7,34.2,1025.8,9.8,12.9,18.1,27,57.9,37.9,0.13,0,700,47.9
"800",6,2016,4,2,2016-04-02,50.4,47.7,1000,5,8.5,18.1,25.1,59,46,0.79,1,597,52.5
"801",2,2015,4,7,2015-04-07,44.2,40.5,1024,8.6,9.3,18.1,21,51.1,32,0.12,0,452,41.55
"802",5,2014,4,11,2014-04-11,48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,0,609,48.6
"803",1,2014,4,14,2014-04-14,52.2,47.8,1019.3,7,14.4,18.1,22.9,57.9,39,0,0,514,48.45
"804",7,2015,4,5,2015-04-05,41.6,27.3,1020.4,10,12.5,18.1,25.1,57,34,0.05,0,422,45.5
"805",4,2019,4,11,2019-04-11,40.3,24,1021,10,10.8,18.1,24.1,48.9,35.1,0,0,537,42
"806",1,2019,4,8,2019-04-08,46.2,45.3,1016.8,5.9,8.4,18.1,NA,50,37.9,0,1,594,43.95
"807",7,2014,4,20,2014-04-20,44.2,31.2,1030.4,10,9.2,18.1,21,59,34,0,0,393,46.5
"808",5,2013,4,19,2013-04-19,52.6,49.4,1018.1,4.6,12.5,19,29.9,59,46,0,1,570,52.5
"809",4,2013,4,4,2013-04-04,39,18.8,1023.2,10,14,19,28,45,34,0,0,566,39.5
"810",3,2015,4,15,2015-04-15,50.6,35.8,1019.2,8.3,6.9,19,27,62.1,37.9,0.03,1,595,50
"811",2,2019,4,9,2019-04-09,41.4,38.2,1006.5,9.4,12.7,19,24.1,50,39,0.19,0,537,44.5
"812",6,2015,4,11,2015-04-11,47.8,40.7,1010.9,5.1,12.4,19,24.1,57.9,39.9,0.26,1,576,48.9
"813",5,2018,4,20,2018-04-20,43.2,33.2,1014.9,10,11.6,19,24.1,51.1,37,0.08,0,707,44.05
"814",2,2019,4,23,2019-04-23,48.8,46.6,1012.2,6.3,11.4,19,28,57.9,44.1,0.28,1,592,51
"815",4,2013,4,11,2013-04-11,46.2,41,1013.7,6.6,10,19,26,52,42.8,0.06,1,517,47.4
"816",2,2014,4,29,2014-04-29,44.4,36.7,NA,9.8,13.6,19,28,55.4,41,0,0,555,48.2
"817",3,2019,4,10,2019-04-10,41.8,34.8,1007.6,9.3,10.4,19,22.9,48.9,35.1,0.1,0,633,42
"818",5,2017,4,21,2017-04-21,45.7,43.4,1017,4.6,13.9,19,27,46.9,44.6,0.03,0,690,45.75
"819",6,2015,4,25,2015-04-25,43.7,27.5,1007.6,9.9,12.9,19,22.9,51.1,37,0,0,592,44.05
"820",1,2018,4,30,2018-04-30,46.2,40.4,1013.5,10,12,19,22,57.9,41,0.07,0,656,49.45
"821",3,2016,4,6,2016-04-06,37,15.3,1026.7,10,10.7,19,26,44.1,28.9,0,0,628,36.5
"822",5,2015,4,3,2015-04-03,45,41.6,1012.8,5.9,14.6,19,22,48,42.1,0,0,491,45.05
"823",6,2016,4,23,2016-04-23,53.4,49.8,1009,5.6,9.3,19,26,72,50,0.13,1,649,61
"824",7,2017,4,30,2017-04-30,53.4,40,1022.3,9.8,12.6,19,27,66.9,45,0,0,470,55.95
"825",1,2013,4,22,2013-04-22,43,29.8,1037.8,10,11.3,20,25.1,50,34,0,0,565,42
"826",4,2016,4,21,2016-04-21,49.6,39,1020.5,10,13.4,20,27,59,39,0,0,694,49
"827",7,2015,4,19,2015-04-19,46.3,37.4,1022,9.9,11,20,27,64,39.9,0,0,471,51.95
"828",2,2015,4,14,2015-04-14,49.8,46.3,1021.3,8.9,10.2,20,29.9,54,37.9,0,0,542,45.95
"829",7,2018,4,1,2018-04-01,44.2,40.5,1017.3,10,13.4,20,27,50,39,0,0,399,44.5
"830",1,2016,4,4,2016-04-04,36.5,22.1,1015.4,8.2,10.3,20,29.9,46.9,30.9,0.07,0,683,38.9
"831",6,2013,4,6,2013-04-06,40.2,22,1018.3,10,12.5,20,28.9,45,35.1,0.33,0,531,40.05
"832",6,2017,4,22,2017-04-22,46.7,44.5,1012.1,5.7,13.2,20,27,48.9,44.1,0.19,0,551,46.5
"833",1,2019,4,1,2019-04-01,41.8,26.6,1014.7,10,15.2,20,28,55.9,36,0.07,0,602,45.95
"834",2,2013,4,9,2013-04-09,49.4,43.4,1015.9,6.7,10.7,20,28,63,39.9,0,1,613,51.45
"835",3,2017,4,5,2017-04-05,42.6,38.4,1010.8,7.8,14.1,20,27,46.9,39,0.38,1,587,42.95
"836",2,2016,4,19,2016-04-19,46.9,40,1016,9.8,7.9,20,NA,64,37.9,0,0,732,50.95
"837",7,2018,4,8,2018-04-08,37.9,28.3,1009.4,9.5,11.2,21,28,50,33.1,0.03,0,468,41.55
"838",3,2015,4,1,2015-04-01,37.9,24.8,1012.3,9.8,11.5,21,26,46,34,0.01,0,648,40
"839",7,2019,4,21,2019-04-21,52.2,51.5,1018.4,2.3,11.6,21,28,61,48.9,0.51,1,398,54.95
"840",4,2014,4,17,2014-04-17,37.5,23.8,1037.9,10,15.2,21,28.9,53.1,34,0.67,0,508,43.55
"841",6,2017,4,29,2017-04-29,54.2,51.6,1015.5,2.7,11.6,21,28,64,48.2,0.11,1,661,56.1
"842",2,2014,4,1,2014-04-01,38.1,28.3,NA,9.8,12.3,21,34,44.6,35.6,NA,0,549,40.1
"843",5,2015,4,10,2015-04-10,43.9,41.7,1015.2,3.6,9.4,21,27,53.1,37,0.01,1,486,45.05
"844",6,2018,4,7,2018-04-07,43.5,37.2,1008.6,8.7,10.7,21,29.9,50,28.9,0.1,0,487,39.45
"845",5,2015,4,24,2015-04-24,44,27.7,1006,10,14.6,21,28,51.1,37.9,0,0,676,44.5
"846",4,2018,4,26,2018-04-26,50,48.9,1005.4,3.2,12.7,21,27,55,48,0.81,1,729,51.5
"847",7,2016,4,24,2016-04-24,49.1,31.2,1014.6,10,13.4,21,27,60.1,44.1,0.26,0,448,52.1
"848",6,2018,4,14,2018-04-14,47.7,45,1017.1,7,13.7,21,28.9,52,42.1,0.08,0,624,47.05
"849",2,2017,4,25,2017-04-25,49.7,46.6,1021.4,6.7,14.2,21,28.9,52,42.1,0.01,0,723,47.05
"850",5,2019,4,19,2019-04-19,53.7,50.7,1014.1,4.8,16.7,22,32.1,59,50,0,1,551,54.5
"851",6,2019,4,20,2019-04-20,54.5,52.8,1013.8,2.9,17.7,22,31.1,61,48.9,0,1,456,54.95
"852",7,2018,4,15,2018-04-15,39.7,31.5,1027.4,9,17.5,22,33,55,37,0,0,510,46
"853",4,2019,4,4,2019-04-04,44.5,26,1023.7,9.8,16.5,22,32.1,50,37,0.19,0,660,43.5
"854",5,2018,4,27,2018-04-27,48.8,46.9,1011.9,7.8,9.2,22,NA,55.9,39.9,0.03,1,690,47.9
"855",2,2017,4,18,2017-04-18,47.8,39.2,1024.7,10,12.1,22,29.9,53.1,41,0,0,516,47.05
"856",2,2014,4,15,2014-04-15,52.6,48,1013.3,6.6,16,22,32.1,57.9,48.9,0,0,452,53.4
"857",2,2018,4,17,2018-04-17,45.6,41.3,1001.3,8.4,16.1,22,28.9,53.1,39,0.43,0,600,46.05
"858",7,2016,4,10,2016-04-10,40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,0,499,41.55
"859",2,2013,4,23,2013-04-23,44.6,40,1026.9,5.1,15,22,28.9,46.4,42.1,0.11,0,513,44.25
"860",3,2015,4,8,2015-04-08,41.2,34.2,1028.3,10,14.8,22,28,48,39,0.06,0,457,43.5
"861",4,2015,4,23,2015-04-23,46.9,37.6,1003.6,9.8,13.4,22,28.9,57,37.9,0.13,0,612,47.45
"862",6,2017,4,8,2017-04-08,43.9,30.6,1002.9,9.8,16.5,22,28.9,51.1,39,0,0,627,45.05
"863",7,2017,4,16,2017-04-16,51.9,46.9,1014.7,5.3,15.7,22,28,57,37,0,1,481,47
"864",4,2019,4,18,2019-04-18,43.7,38.7,1023.9,9.6,12.1,22.9,29.9,55.9,34,0,0,540,44.95
"865",7,2016,4,17,2016-04-17,45.8,36.5,1027.9,10,15.4,22.9,29.9,52,42.1,0,0,568,47.05
"866",2,2014,4,8,2014-04-08,47.7,45.8,1003.5,1.9,14.7,22.9,29.9,52,44.1,0.7,1,606,48.05
"867",4,2018,4,5,2018-04-05,39.9,24,1010.7,10,17,22.9,33,57,34,0.17,0,531,45.5
"868",2,2013,4,2,2013-04-02,39.6,18.8,1011.4,9.9,17.2,22.9,33,51.1,32,0.02,0,437,41.55
"869",1,2019,4,15,2019-04-15,52,51.1,997.1,2.1,15.1,22.9,32.1,68,45,0.03,1,657,56.5
"870",6,2013,4,13,2013-04-13,44.4,39.7,1008.2,8.2,12.9,22.9,33,53.6,39,1.44,1,555,46.3
"871",7,2017,4,2,2017-04-02,39.7,33,1015.1,9.3,14.7,24.1,35.9,46.9,37,1.45,0,514,41.95
"872",3,2016,4,20,2016-04-20,47.3,33.8,1020.5,10,11.7,24.1,28,55,37.9,0.01,0,697,46.45
"873",5,2019,4,26,2019-04-26,46.8,44.2,1011.9,7,13.9,24.1,31.1,55,39.9,0,1,500,47.45
"874",4,2017,4,6,2017-04-06,41.9,38.5,1013.6,7.9,12.9,24.1,29.9,51.8,39,0,1,713,45.4
"875",2,2019,4,16,2019-04-16,47.1,32.1,1007.6,10,18.3,24.1,33,57,42.1,0.58,0,638,49.55
"876",4,2015,4,9,2015-04-09,39.4,35.5,1024.6,4.5,18.7,24.1,33,46.9,37,0.18,0,452,41.95
"877",6,2013,4,20,2013-04-20,52.7,49.6,1012.4,3.6,15.2,25.1,39,57.2,46.9,0.62,1,532,52.05
"878",3,2017,4,26,2017-04-26,53.1,51.8,1011.6,1.1,17.9,25.1,34,55.4,50,0.76,1,630,52.7
"879",3,2013,4,3,2013-04-03,42.6,15.7,1015.8,10,17,25.1,34,51.1,33.8,0,0,532,42.45
"880",3,2014,4,16,2014-04-16,42.9,32.6,1021.9,7.9,19.2,25.1,46,57.9,35.1,0.71,0,570,46.5
"881",5,2018,4,13,2018-04-13,47.7,45.3,1013.5,6.7,15.4,25.1,32.1,51.1,37,0.02,1,755,44.05
"882",5,2017,4,7,2017-04-07,47.8,42.6,994.7,6.9,14.9,25.1,34,54,39,0.12,1,694,46.5
"883",2,2015,4,21,2015-04-21,51.5,48.6,1004,3.6,14.3,26,35,55.9,39.9,0.32,1,645,47.9
"884",3,2018,4,25,2018-04-25,49.2,48.2,1019.5,7.1,15.1,26,35.9,55,35.1,0.01,0,626,45.05
"885",5,2016,4,15,2016-04-15,46.4,28.4,1027.7,10,17.6,26,35,53.1,39.9,0,0,733,46.5
"886",4,2014,4,24,2014-04-24,49.6,28.7,1002.9,10,19.1,26,34,57,44.1,0.12,0,586,50.55
"887",3,2018,4,18,2018-04-18,41.9,34.1,1005.6,10,16.6,26,34,50,37,0.05,0,662,43.5
"888",5,2013,4,12,2013-04-12,43.6,35.7,1018.6,7.7,13.8,26,35.9,51.8,39.2,0.01,0,649,45.5
"889",6,2015,4,4,2015-04-04,47.3,39.1,1004.1,4.8,13.7,26,35,57,41,0.27,1,507,49
"890",3,2018,4,4,2018-04-04,47.3,46.9,1005.1,3.5,15.7,26,34,55.9,39.2,0.39,1,554,47.55
"891",1,2013,4,1,2013-04-01,47,42.9,1005.8,6.8,16.3,26,34,51.1,44.1,0.18,0,479,47.6
"892",4,2016,4,14,2016-04-14,44,32.4,1026.1,10,15.8,26,33,52,35.1,0,0,674,43.55
"893",2,2015,4,28,2015-04-28,46,35.9,1004.1,9.8,15.7,26,33,57,41,0.02,0,613,49
"894",5,2018,4,6,2018-04-06,38,25.2,1019,9.4,12.2,27,36.9,46.9,28.9,0,0,515,37.9
"895",2,2016,4,5,2016-04-05,35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,0,672,37.95
"896",6,2019,4,27,2019-04-27,52.9,46.5,998.5,6.6,19.3,28,36.9,57,44.1,1.04,1,526,50.55
"897",3,2013,4,24,2013-04-24,47.5,43.6,1012.9,7,19.2,28,36.9,52,44.6,1.77,0,598,48.3
"898",6,2016,4,16,2016-04-16,44.3,33.2,1028.2,10,22.9,28.9,38.1,46.9,42.8,0,0,678,44.85
"899",1,2015,4,20,2015-04-20,45.2,40.7,1019.6,8.5,16.2,28.9,38.1,52,39.9,0,0,630,45.95
"900",2,2017,4,4,2017-04-04,42.9,38,1015.3,6.3,16.3,29.9,40,54,32,0.03,1,598,43
"901",5,2016,4,1,2016-04-01,54.8,52.5,1007,2.2,18.2,29.9,39,59,46,0.01,1,702,52.5
"902",5,2016,4,8,2016-04-08,49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,0,696,50.55
"903",1,2018,4,16,2018-04-16,44.7,44.7,1019.3,2.6,21.6,31.1,36.9,53.1,37,0.11,1,741,45.05
"904",3,2019,4,3,2019-04-03,43.7,38.8,1013.4,6.6,21.6,31.1,42.9,48.9,39.9,2.28,0,613,44.4
"905",4,2016,4,7,2016-04-07,50.9,44.8,1013.6,7.6,21.9,32.1,40,57,32,NA,0,630,44.5
"906",6,2017,4,1,2017-04-01,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,0,591,39.6
"907",7,2016,4,3,2016-04-03,41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,0,585,43.1
"908",2,2013,5,7,2013-05-07,54.4,49.9,1021.9,4.4,4.5,8,NA,66.9,46,0,1,592,56.45
"909",4,2018,5,17,2018-05-17,54.1,54.1,1016.7,5.3,3.6,8,NA,62.1,50,0.32,1,732,56.05
"910",4,2016,5,12,2016-05-12,55.2,45.5,1020,9.4,4.4,8.9,NA,68,42.1,0,0,744,55.05
"911",2,2017,5,9,2017-05-09,48.3,34.9,1014.8,10,6.2,8.9,NA,55,39.9,0,0,651,47.45
"912",2,2018,5,22,2018-05-22,54.6,49.5,1021.1,10,7,8.9,NA,69.1,48,0,0,689,58.55
"913",7,2014,5,25,2014-05-25,53.7,44.4,1018.2,10,5.4,8.9,NA,59,48,0,0,472,53.5
"914",3,2019,5,1,2019-05-01,46.9,39.2,1030,10,4.7,8.9,NA,55,39.9,0,0,599,47.45
"915",1,2013,5,6,2013-05-06,49.2,43.4,1024.3,5.1,5.5,8.9,NA,61,44.1,0,1,561,52.55
"916",1,2018,5,14,2018-05-14,50.5,49.6,1016.9,6.4,5.5,9.9,NA,57,48,0,1,689,52.5
"917",5,2014,5,30,2014-05-30,49.2,41.8,NA,9.9,3.3,9.9,13,62.6,35.6,0,0,650,49.1
"918",4,2018,5,31,2018-05-31,55.1,54.6,1019.2,3.7,6.5,9.9,NA,69.1,50,0,1,698,59.55
"919",3,2013,5,1,2013-05-01,49.9,41.4,1030.2,7.4,7,9.9,NA,60.8,39.9,0,1,576,50.35
"920",3,2014,5,21,2014-05-21,56.3,47.6,1014.9,10,6,9.9,NA,68,45,0,0,575,56.5
"921",5,2015,5,29,2015-05-29,65.4,57.4,1024.6,9.2,5.7,9.9,NA,75.9,60.1,0,0,813,68
"922",6,2017,5,27,2017-05-27,57.5,48.6,1011.4,10,7.2,9.9,NA,63,51.1,0.03,0,475,57.05
"923",6,2016,5,21,2016-05-21,55.7,48.8,1021,9.7,6.5,9.9,NA,70,46,0,0,568,58
"924",3,2014,5,14,2014-05-14,51.9,45.3,NA,10,6.5,11.1,15.9,62.6,44.6,0,0,638,53.6
"925",7,2018,5,6,2018-05-06,52.5,49.7,1018.6,8.1,6.9,11.1,NA,66,48.9,0,1,495,57.45
"926",7,2015,5,3,2015-05-03,44.5,38,1019,9.9,5.3,11.1,NA,53.1,32,0,1,555,42.55
"927",5,2014,5,9,2014-05-09,53.9,49.2,NA,9.1,4.5,11.1,NA,57.2,48.2,0,1,584,52.7
"928",2,2014,5,6,2014-05-06,52.2,40.5,1011.1,9.6,5.7,11.1,NA,59,46.9,0.01,0,565,52.95
"929",2,2018,5,8,2018-05-08,48.4,46.3,1024.3,4.9,6.9,11.1,NA,60.1,39,0,1,736,49.55
"930",6,2015,5,16,2015-05-16,55.5,50.3,1023.7,9.9,7.5,11.1,NA,64,48,0,0,650,56
"931",6,2015,5,9,2015-05-09,54.3,50.9,1026.1,4.4,6.4,11.1,NA,64.9,46.9,0,1,560,55.9
"932",3,2017,5,31,2017-05-31,55.4,53.1,1017.8,3.6,7.8,11.1,NA,62.1,50,0.01,1,669,56.05
"933",2,2013,5,28,2013-05-28,56.6,49.6,1023.2,9.9,6.4,11.1,NA,63,46.9,0,0,686,54.95
"934",2,2017,5,30,2017-05-30,53.5,49.6,1021,8.1,7.9,11.1,NA,61,50,0.01,0,647,55.5
"935",3,2014,5,7,2014-05-07,51.6,38.3,1019.8,10,6.8,11.1,NA,60.1,46,0,0,603,53.05
"936",5,2016,5,27,2016-05-27,60,55.8,1020,6.5,8.2,12,NA,78.1,55.9,0,1,767,67
"937",6,2013,5,18,2013-05-18,54.6,45.2,1025.3,10,5.1,12,NA,64,44.1,0,0,506,54.05
"938",7,2013,5,19,2013-05-19,56.3,49.4,1027.4,9.3,6.6,12,NA,63,46.9,0,0,544,54.95
"939",4,2014,5,8,2014-05-08,52,43.4,1022.3,9.6,7.5,12,NA,62.1,46,0,0,596,54.05
"940",6,2016,5,14,2016-05-14,59.4,54,1006.2,6.9,8.1,12,NA,70,45,0.1,1,589,57.5
"941",7,2017,5,28,2017-05-28,51.8,46.1,1015.5,9.4,6.1,12,NA,63,45,0,0,475,54
"942",5,2016,5,20,2016-05-20,56.4,47.9,1021.7,10,6.6,12,NA,70,46,0,0,782,58
"943",3,2016,5,11,2016-05-11,55.6,42.2,1020.2,10,7.6,12,NA,66,39.9,0,0,699,52.95
"944",5,2014,5,23,2014-05-23,54.9,48.6,1012.4,10,7.3,12,15.9,62.1,50,0.02,0,660,56.05
"945",1,2018,5,21,2018-05-21,60.9,51,1019,9.5,8.7,12,NA,69.1,52,0.03,0,626,60.55
"946",4,2016,5,19,2016-05-19,53.9,44.5,1019.1,10,6.7,12,15,63,45,0.05,0,694,54
"947",6,2014,5,3,2014-05-03,50.9,41.1,1010.3,9.1,6.4,13,NA,61,41,0.01,0,590,51
"948",5,2015,5,15,2015-05-15,54.4,46.4,1025.7,10,9.7,13,NA,64.9,46.9,0,0,723,55.9
"949",1,2017,5,22,2017-05-22,51.4,40.5,1023.3,9.5,8.2,13,NA,63,41,0,0,719,52
"950",4,2019,5,30,2019-05-30,51.3,48.8,1009.2,8.5,6.4,13,NA,57.2,48.2,0.42,1,625,52.7
"951",6,2018,5,12,2018-05-12,48.9,46.2,1021.1,9.5,7.3,13,NA,52,45,0,0,602,48.5
"952",2,2015,5,19,2015-05-19,51.4,49.9,1015.7,2.3,8.6,13,NA,61,46,0,1,606,53.5
"953",7,2016,5,1,2016-05-01,45.2,36.3,1024,9.7,6.1,13,NA,55,37,0,0,484,46
"954",5,2013,5,31,2013-05-31,62,56.8,1018.5,6.7,9,13,NA,69.1,57,0.02,0,736,63.05
"955",4,2014,5,22,2014-05-22,50.3,46.2,1013.1,8.6,6,13,NA,57,46,0,1,593,51.5
"956",5,2013,5,10,2013-05-10,56.1,51,1014.8,5.7,8.3,13,NA,66,51.1,0,1,698,58.55
"957",4,2015,5,14,2015-05-14,54,39.9,1025.2,10,6.9,13,NA,66.9,45,0,0,654,55.95
"958",3,2013,5,22,2013-05-22,57.8,55.1,1013.8,2.5,7.1,13,17.1,64,53.1,0,1,570,58.55
"959",3,2015,5,6,2015-05-06,55.3,42.1,1023.9,9.7,6.8,13,NA,71.1,46.9,0,0,568,59
"960",2,2019,5,7,2019-05-07,48.3,42.8,1021.2,10,7.8,13,NA,55.9,37,0.25,0,647,46.45
"961",1,2014,5,12,2014-05-12,57.8,46.2,1018.5,9.8,9.1,13,17.1,70,48.9,0.23,0,581,59.45
"962",6,2019,5,4,2019-05-04,51.3,50.5,1012.8,4.3,6.4,13,NA,60.1,44.1,0.08,1,553,52.1
"963",3,2017,5,10,2017-05-10,48.7,38.4,1015.4,9.9,4.5,13,15.9,57,39.9,0.02,0,668,48.45
"964",4,2019,5,16,2019-05-16,53.3,47.6,1010.2,10,8.2,13,NA,64,43,0,0,642,53.5
"965",7,2016,5,29,2016-05-29,64.6,58.2,1021.1,10,7.7,13,NA,75,59,0,0,566,67
"966",7,2019,5,5,2019-05-05,46.9,45.9,1011.4,6.8,9.6,13,18.1,60.1,46,0.08,1,529,53.05
"967",4,2015,5,7,2015-05-07,55.9,42.3,1022.4,9.8,7.2,14,NA,70,42.1,0,0,684,56.05
"968",4,2013,5,9,2013-05-09,57.2,53.6,1015.2,5,6.2,14,NA,62.6,53.6,0.01,1,602,58.1
"969",7,2018,5,13,2018-05-13,49.7,48.5,1020.2,9.7,8.6,14,17.1,54,43,0.09,0,529,48.5
"970",5,2016,5,13,2016-05-13,55.5,51.7,1014.8,6.6,8.3,14,NA,68,42.1,0,1,766,55.05
"971",7,2019,5,12,2019-05-12,45.7,41.4,1016.3,7.6,8.6,14,21,64.9,41,0.09,0,589,52.95
"972",4,2015,5,21,2015-05-21,54.8,41.1,1014.1,10,7.7,14,19,64.9,48,0,0,615,56.45
"973",4,2019,5,2,2019-05-02,49.4,46.5,1022.4,8.2,10.6,14,NA,55.9,39.9,0.01,1,668,47.9
"974",6,2014,5,10,2014-05-10,54.8,49.9,1015.2,7.1,11.1,14,20,57.9,51.8,0,1,549,54.85
"975",1,2015,5,4,2015-05-04,52.2,47.2,1023.4,9.9,8.8,14,20,60.1,32,0,0,641,46.05
"976",2,2018,5,1,2018-05-01,48.4,43.7,1015.9,10,7.6,14,20,57,41,0.01,0,713,49
"977",4,2013,5,2,2013-05-02,49.9,42,1030.3,9.5,5,14,20,62.1,37.9,0,0,585,50
"978",2,2013,5,21,2013-05-21,58,55.5,1014.3,0.3,7.8,14,NA,61,55.4,0.24,1,697,58.2
"979",3,2018,5,9,2018-05-09,51.2,50.1,1021.8,4,7.7,14,17.1,61,46.9,0,1,711,53.95
"980",2,2016,5,3,2016-05-03,48.2,45,1011.7,8.2,9,14,NA,54,46.4,0.04,0,711,50.2
"981",3,2018,5,16,2018-05-16,55.3,53.8,1018.9,9.3,8.5,14,17.1,60.1,50,0.02,0,686,55.05
"982",7,2016,5,8,2016-05-08,48.5,46.1,1005.4,2.9,9.6,14,NA,66,45,0,1,591,55.5
"983",3,2016,5,25,2016-05-25,57.9,53.4,1015.7,7.7,8.7,14,NA,64,51.1,0.01,0,733,57.55
"984",3,2018,5,30,2018-05-30,59.2,54.2,1021.3,6.4,7.5,14,NA,77,50,0,1,708,63.5
"985",7,2017,5,21,2017-05-21,52.7,37.3,1027.6,10,6.8,14,NA,63,41,0,0,618,52
"986",6,2016,5,7,2016-05-07,52.5,48.8,1008.9,5.1,8.1,14,21,66,44.1,0,1,571,55.05
"987",1,2014,5,5,2014-05-05,53.7,40,1005.8,10,10.2,14,22.9,61,48,0,0,618,54.5
"988",5,2015,5,8,2015-05-08,52.4,47.8,1021.8,7.1,8.8,14,NA,70,42.1,0,1,709,56.05
"989",5,2014,5,2,2014-05-02,51.9,44.7,1006.4,6.4,10.2,15,NA,61,46.4,0.21,1,698,53.7
"990",5,2014,5,16,2014-05-16,58.3,52.8,1021.6,9.1,11.8,15,22,64.9,54,0,0,700,59.45
"991",6,2019,5,11,2019-05-11,56.8,49.5,1014.3,7,10,15,20,64.9,45,0.01,0,637,54.95
"992",1,2019,5,20,2019-05-20,57.2,55,1012.4,4.9,11.3,15,22,63,45,0,1,689,54
"993",7,2015,5,31,2015-05-31,64.7,60.9,1019.8,7.1,11.2,15,21,71.1,59,0,1,555,65.05
"994",1,2017,5,29,2017-05-29,49.6,47,1015.7,8.1,11.7,15,21,59,45,0,0,371,52
"995",3,2018,5,23,2018-05-23,57.3,55.7,1012.9,6.9,7,15,NA,68,50,0.24,1,729,59
"996",5,2019,5,17,2019-05-17,52.3,49.6,1010.8,8.4,8.4,15,NA,64,46,0,0,726,55
"997",6,2017,5,13,2017-05-13,47.9,41.7,1015.7,10,8.6,15,21,54,44.1,0,0,683,49.05
"998",1,2015,5,25,2015-05-25,58.9,52.6,1025.6,10,11.4,15,NA,66,51.1,0,0,420,58.55
"999",6,2015,5,2,2015-05-02,44.4,36.7,1015.4,10,9.6,15,NA,51.1,39,0,0,540,45.05
"1000",4,2014,5,15,2014-05-15,57.8,51.8,1026,10,9.6,15,20,64.9,53.6,0,0,659,59.25
"1001",6,2015,5,30,2015-05-30,63.3,59.9,1023.5,4.2,8.5,15,NA,75.9,57.9,0,1,622,66.9
"1002",7,2013,5,5,2013-05-05,47.8,39.9,1025.3,9.7,10.1,15,20,55.9,42.1,0,0,515,49
"1003",5,2019,5,31,2019-05-31,58.2,56.1,1006.5,4.7,8.4,15,17.1,72,48.9,0.48,1,765,60.45
"1004",4,2013,5,30,2013-05-30,60.9,56.2,1018.8,6.1,11.6,15,20,66.9,57.2,0.26,0,685,62.05
"1005",6,2018,5,19,2018-05-19,49.6,49,1027.5,6,9.8,15,21,55.9,46,0,1,583,50.95
"1006",4,2016,5,26,2016-05-26,65.7,53.9,1018.1,9.7,7.7,15,21,78.1,54,0,0,742,66.05
"1007",6,2013,5,25,2013-05-25,55.6,52.3,1005.9,4.6,7.6,15,18.1,61,51.8,1.03,1,514,56.4
"1008",1,2014,5,26,2014-05-26,56.7,51.1,1015.3,9.6,10.3,15,19,63,51.1,0,0,433,57.05
"1009",2,2018,5,29,2018-05-29,57.7,55.8,1015.6,6,8.5,15,19,77,50,0.01,1,809,63.5
"1010",7,2014,5,18,2014-05-18,56.5,46.1,1017.6,9.8,8.5,15,20,63,50,0.43,0,507,56.5
"1011",7,2017,5,7,2017-05-07,52.5,48.9,1004.6,7.1,10.6,15,NA,57.9,50,0.37,1,514,53.95
"1012",3,2013,5,8,2013-05-08,59.4,54.7,1021.5,7.5,10.5,15.9,22,72,53.1,0.01,1,620,62.55
"1013",5,2015,5,22,2015-05-22,53.8,48,1011.7,9.1,9.2,15.9,NA,61,48,0.69,0,727,54.5
"1014",4,2018,5,24,2018-05-24,56.3,49.7,1017.5,9.6,9.6,15.9,NA,68,50,0.11,0,770,59
"1015",2,2014,5,27,2014-05-27,61.1,52.9,1011,9.5,10,15.9,20,75,52,0.02,0,645,63.5
"1016",4,2017,5,18,2017-05-18,60.1,54.1,1012.7,7,13.2,15.9,NA,71.1,53.1,0,0,911,62.1
"1017",3,2017,5,17,2017-05-17,57.9,50.2,1014.7,9.8,11.3,15.9,21,69.1,48,0,0,753,58.55
"1018",1,2016,5,23,2016-05-23,59.4,50.3,1011.9,10,9.6,15.9,NA,72,52,0.03,0,652,62
"1019",5,2018,5,4,2018-05-04,53.3,51.3,1013.4,7.8,12.2,15.9,22,59,50,0.02,0,723,54.5
"1020",1,2015,5,11,2015-05-11,57.9,55.9,1020.7,0.8,11.1,15.9,21,66.9,54,0,1,645,60.45
"1021",4,2018,5,10,2018-05-10,51,50.2,1015.1,6.2,12.2,15.9,20,59,48,0.01,1,663,53.5
"1022",2,2015,5,5,2015-05-05,57.1,48.6,1022.4,9.8,11,15.9,21,71.1,46,0,0,638,58.55
"1023",4,2019,5,9,2019-05-09,47.7,34.1,1027.4,10,7.6,15.9,20,59,39,0,0,593,49
"1024",1,2017,5,1,2017-05-01,49.3,45.3,1019.8,5,10.6,15.9,NA,57.9,44.6,0,1,639,51.25
